station,event1,event2,Δτl,Δτc,Δτr,Δτr2,Δτl2,ccl,ccc,ccr,Δτ,Δτp,cs,x1,x2,Δτ2,n1,n2
IU.WAKE.00.BHZ,2009-09-01T06:49:44.68,2021-06-30T03:53:19.05,"[-0.09418359938736767, -0.06404018762037932]","[0.2876269415252774, 0.2601806900911515]","[0.6753137526291056, 0.5896671040498156]","[1.0227223324857908, 0.9204384772935004]","[-0.46105227540380606, -0.3829610747160297]","[0.5818216380013725, 0.518068787814138]","[0.6957832471252563, 0.47779625703352907]","[0.40181103611301994, 0.3845135820879169]",0.6753137526291056,1.428930151165882,3,-1.1413032096406046,0.02744625143412588,0.5896671040498156,-0.006040108466589089,0.0
IU.WAKE.00.BHZ,2009-09-04T17:37:00.83,2011-10-14T06:25:32.6,"[-1.489025602857401, -1.3744509824427793]","[-1.0705339201580477, -1.0330313715457013]","[-0.653122333434814, -0.703246758039113]","[-0.22639070713227297, -0.36031772382598043]","[-1.9223575060488745, -1.7265052132167609]","[0.6399369580353303, 0.2510961129390431]","[0.8854618963937576, 0.4031076452489234]","[0.8656464216917369, 0.4000412474435538]",-0.653122333434814,-0.4256728710870672,3,-0.6448610490709805,-0.037502548612346365,-0.703246758039113,-0.0023996576933437153,0.0
IU.WAKE.00.BHZ,2009-10-15T14:14:21.79,2012-11-24T17:40:22.71,"[-0.9939136776949454, -1.0588239496329388]","[-0.5669921429533227, -0.4890647309474228]","[-0.13902327622385618, -0.178475104706036]","[0.2832599862333495, 0.12813550773125476]","[-1.4188527881892312, -1.350565598303048]","[0.4890015932035833, 0.23743688086961037]","[0.6521305256411649, 0.30789430007153035]","[0.6554472459515064, 0.2888035053061779]",0.2832599862333495,0.3762098257186895,4,-0.9432019686720121,-0.07792741200589987,0.12813550773125476,0.005897930434919263,0.0
IU.WAKE.00.BHZ,2009-12-17T18:09:24.41,2009-12-18T07:39:26.08,"[-0.42968699540592015, -0.33406752426363573]","[-0.005175835022535989, -0.02006000180999195]","[0.42915483544854244, 0.28708635351971135]","[0.8970947132805065, 0.8668148486206345]","[-0.8720739610311787, -0.6583978969696045]","[0.691147619310312, 0.4585373509281123]","[0.812828700476917, 0.5698729057014339]","[0.6377288314833686, 0.50068076180673]",-0.005175835022535989,-0.03632818353182654,2,0.03115234850929055,0.01488416678745596,-0.02006000180999195,0.018221127515238765,0.0029050814560335775
IU.WAKE.00.BHZ,2009-12-17T18:09:24.41,2009-12-18T13:52:24.55,"[0.5151925164248213, 0.6403834893993973]","[0.9433691823715743, 0.9488080628353981]","[1.365235689842172, 1.2518705465950741]","[1.8089136450126755, 1.5395417665697404]","[0.05765396511838846, 0.0021563154556011113]","[0.5194578059595013, 0.4946850892476562]","[0.7588935506580845, 0.5538292791959639]","[0.6924024287615357, 0.4118825462084076]",0.9433691823715743,1.0133449130955867,2,-0.06997573072401242,-0.005438880463823792,0.9488080628353981,-0.013389948694968123,-0.002905081456033076
IU.WAKE.00.BHZ,2009-12-18T07:39:26.08,2009-12-18T13:52:24.55,"[0.9572602617622098, 0.9792376536119226]","[1.3827187464689097, 1.2863448557958845]","[1.8157650463354298, 1.5961621900688536]","[2.270278504302638, 2.1468192909423607]","[0.5165938508159401, 0.6748255528404832]","[0.6658703894294931, 0.4678257914131054]","[0.675070070221227, 0.3079670955903645]","[0.4724398032283058, 0.11083284071319996]",0.9572602617622098,1.0496730966274133,1,0.3330456498414964,0.09637389067302515,0.9792376536119226,-0.022895831842107528,0.002905081456032854
IU.WAKE.00.BHZ,2009-12-30T22:05:40.33,2011-09-24T03:29:33.13,"[2.0733043839832326, 2.2188199445294297]","[2.5037505729009677, 2.539986873049896]","[2.918090805125412, 2.8542833145730926]","[3.3490472500203388, 3.1617372459754183]","[1.5939556048449615, 1.586500630754542]","[0.44223966780326607, 0.4186002418415662]","[0.6899058083382492, 0.5040226430900183]","[0.6200964182205752, 0.5046800178171283]",2.5037505729009677,2.283702815086536,2,0.22004775781443175,-0.03623630014892809,2.539986873049896,0.00743418090215453,0.000220605529329454
IU.WAKE.00.BHZ,2009-12-30T22:05:40.33,2012-09-17T08:22:30.64,"[3.7397717233683982, 3.84588525078157]","[4.1399387382145445, 4.165743425794641]","[4.534894978602304, 4.486385157527363]","[5.158717597217995, 5.169692870680111]","[3.141133786073266, 3.0491992156618895]","[0.5538298994486502, 0.2410782656811141]","[0.7124202716565264, 0.4634605764805162]","[0.46134418895839163, 0.4909606826777404]",4.1399387382145445,4.015881786852498,2,0.12405695136204642,-0.025804687580096797,4.165743425794641,0.010281722783917147,0.005768374861935044
IU.WAKE.00.BHZ,2009-12-30T22:05:40.33,2013-10-16T16:14:32.81,"[1.2334324022940213, 1.298905655180859]","[1.6119832405763563, 1.624949897109381]","[1.980198744937518, 1.9478057410750635]","[2.6502819122144063, 2.578614706456335]","[0.8667050927796675, 0.9669070437275897]","[0.5396816952320183, 0.31269897760388166]","[0.6088616688550798, 0.4481102259003898]","[0.38983979043062944, 0.49669201973872457]",1.6119832405763563,1.4367381400211001,2,0.17524510055525622,-0.012966656533024645,1.624949897109381,0.025111156386083966,0.0
IU.WAKE.00.BHZ,2009-12-30T22:05:40.33,2021-05-19T10:21:41.29,"[-1.5323734839906347, -1.4823702697969248]","[-1.1328847342113921, -1.167213637105504]","[-0.7463919132743513, -0.8517724661635794]","[-0.4007504059205292, -0.553225809650203]","[-1.957647578490142, -1.7999862599403236]","[0.5681797341476696, 0.5491158378104964]","[0.6423163382598808, 0.5141277833103907]","[0.3787031586218169, 0.3381407662492844]",-0.7463919132743513,0.27832519870194794,3,-1.41120993291334,0.034328902894111835,-0.8517724661635794,-0.042398096181534894,-0.01103891791899847
IU.WAKE.00.BHZ,2010-03-05T07:39:44.52,2015-02-10T19:23:46.57,"[-1.528226279400862, -1.418196078563977]","[-1.110217803085204, -1.0970663365728108]","[-0.6906867232069993, -0.7832385191868891]","[-0.2611967939664778, -0.4841296101457545]","[-1.9635570556137012, -1.7435066007365467]","[0.608210413017595, 0.4683676926513035]","[0.84441436216128, 0.610937425882773]","[0.7924669178714858, 0.5053537075170845]",-0.2611967939664778,0.5771122344581211,4,-1.6873300375433251,-0.013151466512393073,-0.4841296101457545,-0.008638066451585769,0.005396287028423596
IU.WAKE.00.BHZ,2010-06-20T08:23:27.13,2012-06-11T11:20:41.33,"[0.30358048663081655, 0.3585503826501228]","[0.6956154510626332, 0.6713918980658311]","[1.0919792069924705, 0.9881532734300102]","[1.71030860007965, 1.7092355316563406]","[-0.05807615271555826, 0.040827754148200564]","[0.5814556883265138, 0.7288690478083325]","[0.8007385984605404, 0.7398107481002313]","[0.4464466451813382, 0.4974625016980615]",0.6956154510626332,0.4333650366281312,2,0.26225041443450203,0.024223552996802122,0.6713918980658311,-0.007868140101828014,0.0025328083865432394
IU.WAKE.00.BHZ,2010-08-09T10:09:16.73,2018-01-09T04:43:21.69,"[-0.7240791604530583, -0.5867932731240788]","[-0.2883792774999787, -0.281701509639649]","[0.14026896672710587, 0.026154116556272554]","[0.6569374943164495, 0.6376563108804133]","[-1.182087801679142, -1.2426020234012614]","[0.48406075462542153, 0.31453759386693325]","[0.6121769405994353, 0.38430884760725237]","[0.3720921151793625, 0.3465153457085333]",-0.2883792774999787,-0.3938729758995989,2,0.1054936983996202,-0.0066777678603296975,-0.281701509639649,-0.012402660118727926,0.0
IU.WAKE.00.BHZ,2010-10-15T21:14:27.83,2014-10-31T06:33:31.4,"[1.278561007531081, 1.5034606397891475]","[1.7298205818560275, 1.794814790900551]","[2.1863251787648355, 2.0965672639339097]","[2.651199287652693, 2.6931147976523353]","[0.8352734770868632, 0.9424705930949978]","[0.4112192247956981, 0.16572024279465652]","[0.6774675110045789, 0.30923563921380726]","[0.6620463278735472, 0.36771818156773434]",1.7298205818560275,1.5073771534315419,2,0.2224434284244856,-0.06499420904452347,1.794814790900551,-0.015696644276709915,-0.0038344669394581032
IU.WAKE.00.BHZ,2010-10-15T21:14:27.83,2018-10-27T11:39:12.5,"[-1.7604767190449893, -1.7783825466625738]","[-1.289048435644425, -1.2054628320008338]","[-0.8258626479481467, -0.911191386797426]","[-0.3483848880434389, -0.3322473818109062]","[-2.2388666688791172, -2.0640825111982513]","[0.5400586136551074, 0.3953796995899947]","[0.7363974145807646, 0.6423002513591353]","[0.7042644540069253, 0.6270405514589739]",-0.8258626479481467,-0.718499547613318,3,-0.5705488880311069,-0.08358560364359113,-0.911191386797426,-0.0009770794531733795,0.003834466939457215
IU.WAKE.00.BHZ,2010-10-24T21:09:58.82,2013-10-08T13:50:00.88,"[-0.05360636739227129, 0.08228648974210884]","[0.3880638935791445, 0.3764051027460395]","[0.8499799634642207, 0.668522290737741]","[1.3270675907685598, 1.24609147782589]","[-0.49870219823063816, -0.20746796659505648]","[0.5986235543329851, 0.38843932482806437]","[0.6559973779801751, 0.6053746286632503]","[0.4932783479706161, 0.5764847725760371]",0.3880638935791445,0.1301987344720632,2,0.2578651591070813,0.011658790833105004,0.3764051027460395,0.009919209880449253,0.0009655528574554761
IU.WAKE.00.BHZ,2010-10-24T21:09:58.82,2019-10-23T03:43:19.5,"[-0.2536356203610374, -0.1605945816996367]","[0.18090197228428906, 0.14195783265391287]","[0.6414629990434876, 0.4400931513820654]","[1.121770062537875, 1.2065208773262037]","[-0.7050383680939497, -0.48166097835609]","[0.6317633836286242, 0.5658668411945237]","[0.7505884335198996, 0.7058491021166765]","[0.48084226487462906, 0.512244832889124]",0.18090197228428906,0.006826364869515489,2,0.17407560741477357,0.038944139630376184,0.14195783265391287,0.058089220059155164,-0.00755930682894948
IU.WAKE.00.BHZ,2010-11-18T19:08:09.33,2011-05-26T06:57:34.44,"[0.27210617079441246, 0.4411667627715389]","[0.7426477957590745, 0.7281541161258375]","[1.194991249895672, 1.0074525622038526]","[1.6296184560747864, 1.623551425931244]","[-0.20784199385931218, -0.1523335693029629]","[0.516024671197455, 0.49957833271174157]","[0.6205801304419873, 0.4769242758984873]","[0.4600087896821785, 0.2938915509379502]",0.7426477957590745,0.8782601121556213,2,-0.1356123163965468,0.014493679633237,0.7281541161258375,0.017542198516626195,0.0031680040094841377
IU.WAKE.00.BHZ,2010-11-18T19:08:09.33,2012-11-21T00:02:19.28,"[0.2978971284195583, 0.48922981879262384]","[0.7482624913643007, 0.7703471051308213]","[1.2048864895043865, 1.0593171623660236]","[1.669913518470041, 1.6697491076927]","[-0.15958432128499364, -0.07392435086987019]","[0.6381633055921527, 0.3040037683802909]","[0.7116711402309869, 0.4261913567544717]","[0.48812041384672317, 0.4377426442886079]",0.7482624913643007,0.6727472440405394,2,0.07551524732376125,-0.0220846137665206,0.7703471051308213,-0.01187374669063268,0.0006676229942113032
IU.WAKE.00.BHZ,2010-11-18T19:08:09.33,2014-08-25T11:04:35.93,"[0.6011476918575616, 0.5384042549524063]","[1.0594352813585666, 1.1314764894500011]","[1.5165094225377245, 1.4386504397657138]","[1.9785841931469053, 2.03225059048931]","[0.15138713190591774, 0.23825876504083326]","[0.5899961469314298, 0.44591077533708157]","[0.6479978481673633, 0.37938191262771287]","[0.5621846385276852, 0.34563951805345294]",1.0594352813585666,1.2295749539968455,2,-0.1701396726382789,-0.07204120809143455,1.1314764894500011,0.030208838843242436,-0.00403885687758998
IU.WAKE.00.BHZ,2010-11-18T19:08:09.33,2015-09-28T16:33:55.17,"[-0.517788273679422, -0.46324564327891776]","[-0.062214104598009044, -0.17855447806958266]","[0.391818759973349, 0.3912662412513531]","[0.8474849589340245, 0.7037865724916437]","[-0.9734643291365405, -0.751057882160323]","[0.6101388164985468, 0.2931478144415265]","[0.6535205461270076, 0.34752788750189406]","[0.5237917976265201, 0.3182579509307612]",0.391818759973349,1.1431319242700622,3,-1.2053460288680713,0.11634037347157361,0.3912662412513531,-0.00885059385493192,-0.016788209536515553
IU.WAKE.00.BHZ,2010-11-18T19:08:09.33,2016-07-03T09:06:01.44,"[0.42890005538320597, 0.5305413425099397]","[0.8773593231489574, 0.826423214935281]","[1.3372371252081052, 1.4415042038502455]","[1.7873059489298642, 1.750185901680277]","[-0.02518493346084469, 0.24292764377640996]","[0.5826045925362308, 0.2866740896242467]","[0.6032721054456527, 0.36130521050141534]","[0.5170857117527388, 0.33644031237630045]",0.8773593231489574,0.8969732670900055,2,-0.019613943941048095,0.050936108213676334,0.826423214935281,0.0133355173312657,0.016991439410410925
IU.WAKE.00.BHZ,2010-11-24T23:55:58.07,2017-08-14T11:01:31.55,"[-0.76799152453157, -0.7084507114723331]","[-0.32771362686251143, -0.38955477880499306]","[0.12159910697099016, -0.08081265153024889]","[0.5774395170118976, 0.6567162772677094]","[-1.2043411654897704, -1.0217186930391104]","[0.5742034136404498, 0.4310641342277598]","[0.6311819338115283, 0.4004204510489656]","[0.36908514874190196, 0.24597020701472933]",-0.32771362686251143,-0.0828438293552124,2,-0.24486979750729904,0.06184115194248163,-0.38955477880499306,-0.005677312601799656,-0.009881322832491823
IU.WAKE.00.BHZ,2010-11-24T23:55:58.07,2021-07-30T04:05:11.73,"[0.6321727737884856, 0.8145176798211583]","[1.0693224572131306, 1.1199751066531467]","[1.4986414260592718, 1.4286566806278116]","[1.9248097828702224, 1.7245281744209062]","[0.1883282826235451, 0.24241656376335194]","[0.5561385196062208, 0.19225250633719468]","[0.6771147873313487, 0.32772474380978583]","[0.5597171763513111, 0.36008565131698317]",1.0693224572131306,1.00649900608037,2,0.06282345113276055,-0.05065264944001613,1.1199751066531467,0.016334313755480778,0.006278789086818115
IU.WAKE.00.BHZ,2011-02-03T13:51:55.13,2015-06-01T15:51:34.96,"[-0.47227434603916024, -0.2722780059511591]","[-0.013569853661185113, 0.02395151086303059]","[0.43255812709253444, 0.32965646287759987]","[0.9141083772011585, 1.2038937433325159]","[-0.9542123965720981, -0.848837518689823]","[0.4973460118503936, 0.38067801045254485]","[0.6462831930822251, 0.3878923448690136]","[0.4001589718864905, 0.2636983356256826]",-0.013569853661185113,0.06532197539453466,2,-0.07889182905571977,-0.0375213645242157,0.02395151086303059,-0.049125583128007036,-9.71445146547012e-17
IU.WAKE.00.BHZ,2011-02-10T03:10:58.41,2012-06-24T04:30:03.48,"[-0.12024446413930079, -0.05843715413308859]","[0.27051148492575566, 0.26033343911204815]","[0.6646885350213705, 0.5837280055770703]","[1.0588559172778484, 0.9283064887557879]","[-0.5077703249057748, -0.37528700765645895]","[0.6719764820301041, 0.5338943699699014]","[0.7911002251900681, 0.5863849650319121]","[0.6615561069321566, 0.41741215282565974]",0.27051148492575566,-0.06488372347121149,2,0.3353952083969671,0.010178045813707515,0.26033343911204815,-0.027610230157523064,-0.0006910611170435343
IU.WAKE.00.BHZ,2011-02-10T03:10:58.41,2013-05-16T07:39:53.03,"[-1.2841126204849143, -1.2146447202936046]","[-0.8976437655254651, -0.9060048390247968]","[-0.5056467871357424, -0.5926737584287238]","[-0.10865134513984703, -0.26684559689287446]","[-1.6654189088481912, -1.5173501492101742]","[0.6242757565102913, 0.588982299581188]","[0.7502661795325097, 0.6759517180112549]","[0.6408631590572557, 0.4945545276467425]",-0.8976437655254651,-1.0118168430759789,2,0.11417307755051376,0.008361073499331684,-0.9060048390247968,-0.005810500246079209,0.0006910611170437564
IU.WAKE.00.BHZ,2011-02-10T03:10:58.41,2015-01-21T23:05:26.5,"[-0.5680989625026788, -0.5361188995473878]","[-0.17547937937906402, -0.21682249748617943]","[0.22298862074304923, 0.10860945993061924]","[0.6183568597656446, 0.44451131289745116]","[-0.9593623170350043, -0.8652258161784562]","[0.5828924642630477, 0.3849787992488687]","[0.6306957663336329, 0.3745726576998115]","[0.49273334330727897, 0.2275284395632241]",-0.17547937937906402,0.050510281342790356,2,-0.2259896607218544,0.04134311810711541,-0.21682249748617943,-0.030896514994661284,2.7755575615628914e-17
IU.WAKE.00.BHZ,2011-02-19T23:17:33.89,2013-03-21T08:18:53.13,"[-1.1075888700725465, -1.0660131493387632]","[-0.7234618000547531, -0.7542584132317056]","[-0.33934956978198544, -0.40194873343351767]","[0.024706689181397186, -0.03433757753230862]","[-1.4789722294678957, -1.3778979350331637]","[0.5627124674433331, 0.5487827199533514]","[0.7034570278881995, 0.46071525030692684]","[0.5298201724479514, 0.187316066713693]",-0.7234618000547531,-0.6911542315287627,2,-0.03230756852599048,0.03079661317695248,-0.7542584132317056,-0.01714567919290577,0.0
IU.WAKE.00.BHZ,2011-03-12T03:41:13.99,2011-04-17T01:54:21.26,"[-3.7142942263410967, -3.5249796703456573]","[-3.2573579436536653, -3.241552159011627]","[-2.803455209926691, -2.954973030098855]","[-2.366657085078029, -2.368016223967482]","[-4.18955241765528, -4.064892073449546]","[0.44024733415047573, 0.44325798476813644]","[0.6903169660946549, 0.5166455213655495]","[0.5119725154587588, 0.4577141166491954]",-3.2573579436536653,-3.307772007362816,2,0.0504140637091508,-0.0158057846420383,-3.241552159011627,0.003281090726681146,0.0
IU.WAKE.00.BHZ,2011-03-12T09:55:03.82,2011-03-15T16:03:39.72,"[-0.14106965629397553, -0.08706542466260997]","[0.24029294224203282, 0.2398918426661861]","[0.6229408734215787, 0.5555559645148067]","[1.3109954088131723, 1.2866852550500016]","[-0.47281787613590526, -0.43615228171204784]","[0.48319854599514783, 0.5250155223409972]","[0.7655923746974405, 0.6873706712364618]","[0.5148792725726956, 0.6050468594798796]",0.24029294224203282,0.23358571351804253,2,0.006707228723990294,0.0004010995758467195,0.2398918426661861,0.0006754748638089503,0.0
IU.WAKE.00.BHZ,2011-03-12T22:36:40.91,2011-03-23T04:13:10.97,"[-0.29571915594371473, -0.14114681603238963]","[0.15280380984339592, 0.17089419987733198]","[0.5953384141835497, 0.5067627086012493]","[1.0382813982252765, 0.8603684751644548]","[-0.749987404528173, -0.7703933895305951]","[0.6798555083916752, 0.4500967555507431]","[0.8748786086615923, 0.497977601581811]","[0.7520228051591836, 0.3015824466971815]",0.15280380984339592,0.13392706687737688,2,0.018876742966019044,-0.01809039003393606,0.17089419987733198,-0.015557896398823712,0.0009735321160032062
IU.WAKE.00.BHZ,2011-03-12T22:36:40.91,2011-04-10T19:23:53.26,"[1.4328289817065405, 1.5660961477334463]","[1.8746584958270764, 1.8915331410526135]","[2.3128577289981167, 2.2144339198409093]","[2.7609797672908996, 2.5419274113164705]","[0.9802675504854363, 0.9387994998985167]","[0.7290972103672576, 0.4874730040481641]","[0.916008074819061, 0.5739047165732253]","[0.828216762026863, 0.4667143396369052]",1.8746584958270764,1.7843868744980975,2,0.09027162132897892,-0.016874645225537055,1.8915331410526135,0.002677960400232271,0.005912915602927393
IU.WAKE.00.BHZ,2011-03-12T22:36:40.91,2011-08-03T23:51:51.25,"[1.0209475664745191, 1.1797858736799964]","[1.4598185880727987, 1.4930255781188906]","[1.9053810081168043, 1.8025089918368378]","[2.3624967521966838, 2.4439284346242496]","[0.5789435609395508, 0.7260359008675848]","[0.6714267383876886, 0.11421949273463108]","[0.8407914379144766, 0.4229667219904924]","[0.7278064515907184, 0.5097788735636258]",1.4598185880727987,1.2734766214510473,2,0.1863419666217514,-0.033206990046091844,1.4930255781188906,-0.017162942162199046,-0.0031107753012968864
IU.WAKE.00.BHZ,2011-03-13T10:08:33.9,2011-06-28T16:17:14.14,"[2.2946248830669886, 2.3776927293425407]","[2.6676993490370577, 2.6973312734997745]","[3.0519307341418784, 3.013313908213308]","[3.429555360714689, 3.360644885982128]","[1.938503843732231, 1.9177271588896696]","[0.44731687816636856, 0.2885674344942736]","[0.6470688699833894, 0.5039302143357812]","[0.6232426940585106, 0.4794046872807575]",3.0519307341418784,3.152524875989603,3,-0.48482552695254544,-0.029631924462716785,3.013313908213308,-0.008255393134073863,0.0
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2011-04-04T03:28:45.7,"[2.060297086653617, 2.1634862741159164]","[2.4657569907807217, 2.4822361641157076]","[2.8624682419557295, 2.8039590388423354]","[3.273305064736713, 3.1625553740803074]","[1.568343565607012, 1.4656586556604163]","[0.37792991766330136, 0.4562245477747114]","[0.6231610784027416, 0.5579322354206048]","[0.4900172815512146, 0.44443349337978305]",2.4657569907807217,2.3147252311455215,2,0.1510317596352002,-0.01647917333498583,2.4822361641157076,-0.027993454693572506,0.0013720911384038637
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2011-05-11T00:50:49.05,"[2.1650360024882733, 2.263381104422796]","[2.5582602586399656, 2.5826211455218093]","[2.9484084016892957, 2.9072581572317033]","[3.328819650485202, 3.246859620202914]","[1.6098017810543304, 1.5811722407055355]","[0.2598034627092887, 0.6879761117994203]","[0.6851963145644399, 0.7472965159853765]","[0.659698793721913, 0.6341332828772384]",2.5582602586399656,2.3502538262921844,2,0.20800643234778127,-0.02436088688184368,2.5826211455218093,-0.00788594276605048,0.015999201737179725
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2011-08-18T05:34:39.63,"[0.46420908620647705, 0.5380149706428847]","[0.8459469927368237, 0.8568556149962523]","[1.2286491419080563, 1.1794565216134796]","[1.5834582278470544, 1.522666909193138]","[-0.13000305364801837, -0.1620149416170814]","[0.458130841528295, 0.7245990239589506]","[0.8479929025701755, 0.8159353901011918]","[0.6705467258457037, 0.6707800809665664]",0.8459469927368237,0.6104831351251994,2,0.23546385761162436,-0.010908622259428569,0.8568556149962523,-0.019879221727550966,0.003668885643046793
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2015-03-26T17:28:26.71,"[1.361470332881412, 1.4614861593920343]","[1.7470870043299855, 1.7804568606799036]","[2.13670216265365, 2.0918907585811737]","[2.51692027279042, 2.4112693772475917]","[0.9854482409196074, 1.1041727246460407]","[0.41377193933074846, 0.42378567244315507]","[0.7554568577640292, 0.6569295162829301]","[0.7026365977070045, 0.6309041428758357]",2.13670216265365,2.5408823037574417,3,-0.7937952994274562,-0.03336985634991807,2.0918907585811737,0.004989018051882788,-0.005028087608321741
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2016-03-13T08:44:10.19,"[0.8082809763903515, 0.8924463922436805]","[1.185803930094786, 1.2003789185226692]","[1.5686589893010494, 1.5054735884897679]","[1.9376373046470754, 1.8331785407272414]","[0.21529954061227963, 0.19497012498688604]","[0.3202664069193262, 0.5023800431295783]","[0.6274307072879398, 0.6490599301318158]","[0.5684110799903869, 0.5045381951005163]",1.5686589893010494,2.034158975290752,3,-0.8483550451959658,-0.014574988427883184,1.5054735884897679,0.0018505036926996787,-0.005799247723111245
IU.WAKE.00.BHZ,2011-03-13T10:43:11.41,2017-07-28T22:25:11.01,"[2.3704038777332084, 2.4010101085232938]","[2.76411890534613, 2.7175632769491656]","[3.1644108733484293, 3.043938978991395]","[3.7261342267905664, 3.7706925182223157]","[1.9836057471404556, 2.083801230627937]","[0.6934110872894924, 0.7249587876913781]","[0.6961663894896982, 0.6638476594576161]","[0.24372978956868574, 0.43580016235891755]",2.76411890534613,3.071630320708178,2,-0.3075114153620482,0.046555628396964366,2.7175632769491656,0.007351958949123105,-0.002893425442222153
IU.WAKE.00.BHZ,2011-03-13T14:01:17.2,2011-04-22T15:58:15.35,"[-3.988039482140731, -3.8908712051459693]","[-3.5912324979042745, -3.5927300770907724]","[-3.194758256994793, -3.275576320238483]","[-2.8061880071975853, -2.904339617423516]","[-4.379035430765761, -4.172572595993793]","[0.4808717476125642, 0.31169838736650973]","[0.6321486698108822, 0.33536708027573425]","[0.5388208787796629, 0.17220038129459037]",-3.5912324979042745,-3.723964434626606,2,0.1327319367223314,0.0014975791864979549,-3.5927300770907724,0.012594679894337268,0.0
IU.WAKE.00.BHZ,2011-03-14T09:38:45.53,2011-03-20T01:05:28.67,"[-0.49740279454832387, -0.3123920736465272]","[-0.02441969238644852, -0.011627556488819486]","[0.4421549411618728, 0.2875482132535068]","[0.9126829955335856, 0.8690103687536513]","[-0.9695887238143499, -0.925836795264336]","[0.6356634024474493, 0.43205369952784095]","[0.8297882018485431, 0.46974866534835963]","[0.7035152921096816, 0.33391005486711406]",-0.02441969238644852,-0.07745011922803657,2,0.053030426841588055,-0.012792135897629033,-0.011627556488819486,-0.009252736822104278,0.0
IU.WAKE.00.BHZ,2011-03-15T13:10:48.23,2011-12-09T15:23:10.27,"[0.3008194419784662, 0.34844200598708386]","[0.6943099974758091, 0.6733426527295797]","[1.0937735405232198, 0.9994251300440223]","[1.4807097838481267, 1.3252383301393438]","[-0.05490617128628205, 0.012772205852839493]","[0.4597351201442837, 0.3752496253011059]","[0.6886768047253125, 0.3833075353563927]","[0.5526942371959996, 0.27153301937065616]",0.6943099974758091,0.9028930390035945,2,-0.2085830415277854,0.02096734474622941,0.6733426527295797,-0.004750406345370384,0.0
IU.WAKE.00.BHZ,2011-03-15T17:25:05.42,2011-04-20T06:18:01.53,"[1.926690432626377, 2.0362519300317263]","[2.3522721029049065, 2.3430992593546263]","[2.7728209783675917, 2.685214698558567]","[3.243286320921677, 3.3181323608409707]","[1.4432981847073114, 1.4226518886742852]","[0.5893425982596513, 0.6741112229286997]","[0.8359353946501464, 0.5343133973426973]","[0.636736404326198, 0.38188351741835247]",2.3522721029049065,2.3240904063931738,2,0.028181696511732746,0.009172843550280252,2.3430992593546263,0.032476725074132684,0.0
IU.WAKE.00.BHZ,2011-03-16T13:39:01.07,2019-01-18T12:46:24.61,"[-2.069767693294813, -1.985897112337189]","[-1.6753099580770567, -1.6395674115782413]","[-1.2685806823019625, -1.303471490469516]","[-0.8749048151820183, -0.9629713543079382]","[-2.4294689437284753, -2.3900972675734815]","[0.37899337586060466, 0.33535037365966935]","[0.6811265553197617, 0.5746891360114209]","[0.6772755725584425, 0.5876515793964314]",-1.2685806823019625,-0.9495795710737044,3,-0.7257303870033524,-0.035742546498815475,-1.303471490469516,0.021192649440806566,0.0
IU.WAKE.00.BHZ,2011-03-16T14:46:09.02,2011-09-20T20:59:04.21,"[-1.9076168762522692, -1.861685945038419]","[-1.4826834167994576, -1.5284624666895585]","[-1.0355760458305145, -1.1827970225798583]","[-0.5038949144231402, -0.48864982985830074]","[-2.3520518450349996, -2.1937952566479986]","[0.6337203450213909, 0.5362241463283801]","[0.6608737622560065, 0.4812455106968694]","[0.30689820894915826, 0.3666433621620482]",-1.4826834167994576,-1.299633830688647,2,-0.18304958611081057,0.045779049890100953,-1.5284624666895585,0.04067767196866878,0.0
IU.WAKE.00.BHZ,2011-03-17T17:34:50.57,2011-05-12T20:24:34.86,"[0.2601372775519031, 0.3202064935900843]","[0.6438408883046478, 0.6270525964378628]","[1.0348847788169866, 0.9229376906766987]","[1.4157117569625293, 1.3789197066189267]","[-0.09235588723826016, -0.08993833055580201]","[0.5212067607110114, 0.29228542063928575]","[0.7233345628659638, 0.43644555463624085]","[0.535107086653204, 0.24052792491310127]",0.6438408883046478,0.570459239372723,2,0.07338164893192478,0.016788291866784988,0.6270525964378628,0.0014844102349632626,-0.004820880947302819
IU.WAKE.00.BHZ,2011-03-17T17:34:50.57,2011-09-23T13:08:58.84,"[-1.6618097754009162, -1.599003293378104]","[-1.2793867178696636, -1.3124698408640305]","[-0.8886366792404968, -0.8219304688974668]","[-0.5066139820273108, -0.5425247845169688]","[-2.0090703962815932, -2.070389877578802]","[0.40169100541709796, 0.35484562404452547]","[0.6363168095324611, 0.3672200790992599]","[0.5939750278791808, 0.19711110105836832]",-0.8886366792404968,-0.6729877699924509,3,-0.6063989478772127,0.03308312299436689,-0.8219304688974668,-0.015981028075828796,-0.005072204447145512
