x,y,z0,t,Δsp1,Δsp2,zmax,smax,Δsp1r,Δsp2r
153.19332885742188,44.0,-2029.528076171875,1991-11-19T07:38:59.999,0.22392333555587732,0.10365377012749079,-694.199462890625,0.4854748303780099,0.0008205756989996499,0.0014371637517666448
152.5,44.0,-2030.510498046875,1991-11-19T11:10:00.001,-0.0012365773877014005,0.04900135239446178,-372.64337158203125,0.27768128204031045,-0.0014122056317033976,-0.0025201541218129674
151.8000030517578,44.0,-2027.563232421875,1991-11-19T14:15:00.0,0.10174438581078828,0.08572890405492158,-541.893798828125,0.2650713798616351,-0.0,-0.0
151.10166931152344,44.0,-2033.4573974609375,1991-11-19T17:25:59.999,0.117929270621446,0.07246668822180698,-519.1371459960938,0.17807687751251097,-0.0,-0.0
150.4166717529297,44.0,-2028.545654296875,1991-11-19T21:08:00.001,0.20804227408207798,0.10436526188441979,-826.6343383789062,0.32910629528043744,-0.0,-0.0
149.71665954589844,44.0,-2029.528076171875,1991-11-20T00:25:00.0,0.2577316954294574,0.1117249677701265,-896.7708740234375,0.33534259934308985,-0.0,-0.0
149.02499389648438,44.0,-2029.528076171875,1991-11-20T04:00:00.0,0.1605941065815534,0.04984419383118611,-1083.357177734375,0.2476698991574546,-0.0,-0.0
148.3333282470703,44.0,-2026.5809326171875,1991-11-20T07:21:00.001,0.13947975583057134,0.11832110074807237,-333.0325622558594,0.4545028059961636,0.00013914860384897017,0.0002581013056630328
144.0,41.0,-2030.0872802734375,1992-04-19T06:27:59.999,0.2229684191699919,0.27574688956244897,-898.0059204101562,0.31892731804819524,-0.0,-0.0
144.89999389648438,40.516666412353516,-2030.177001953125,1992-04-19T12:14:00.001,0.1164284712104272,0.10634595048936685,-355.9234924316406,0.43900281791170853,0.0001447014640985823,0.00022170014666974373
145.78334045410156,40.04166793823242,-2032.22998046875,1992-04-19T18:13:00.0,0.40029547663409426,0.20036784015209944,-913.89208984375,0.48589147138005634,0.0010595263625268465,0.0015216657656917064
146.6666717529297,39.563331604003906,-2028.38720703125,1992-04-20T00:15:00.0,0.2616145662684475,0.1724893314203524,-684.591064453125,0.4012391813249315,0.0007942257877379726,0.0011320365343550605
147.51666259765625,39.0966682434082,-2032.4039306640625,1992-04-20T04:52:59.999,-0.05764424577139851,-0.07181000925662256,-485.7101745605469,-0.3048496810896767,0.0005240569128051124,0.0007067222533823703
148.3699951171875,38.621665954589844,-2029.54248046875,1992-04-20T09:55:00.0,0.36392934939562144,0.2204188698063549,-323.28753662109375,0.48568576472511205,0.0016950207291821031,0.0021723245640773666
149.22666931152344,38.13333511352539,-2036.51171875,1992-04-20T14:54:00.0,-0.07664017527006475,-0.028912222784319257,-283.66015625,0.27113514145993417,8.101894567265435e-5,0.00010132453467512517
150.06666564941406,37.66666793823242,-2030.698974609375,1992-04-20T20:28:00.0,-0.37468963784916964,-0.26582435486921513,-384.7470397949219,-0.8170544706013974,0.0006336268025425177,0.0007752584241736192
150.89999389648438,37.20000076293945,-2032.7493896484375,1992-04-21T01:55:00.0,-0.11649536101365944,-0.0866014627720439,-285.66619873046875,-0.31399626230860483,0.0004913878855090537,0.0006076315154170073
152.56666564941406,36.25,-2028.9879150390625,1992-04-21T12:52:00.0,0.015917685885110368,0.06653914949569763,-475.9300231933594,0.8110831382937307,-5.392776324484383e-5,-4.831057326623557e-5
153.3866729736328,35.78666687011719,-2029.0703125,1992-04-21T17:08:00.0,0.22434602716244725,0.1994076867913186,-370.9385681152344,0.6490537827773531,-0.00034630803749695474,-0.00034803763187864385
154.1999969482422,35.31666564941406,-2036.0355224609375,1992-04-21T21:36:00.003,0.3099223707202035,0.24432315705525065,-397.7080078125,0.4772876514793945,2.364897498605818e-5,2.266197383731903e-5
155.03334045410156,34.849998474121094,-2035.134521484375,1992-04-22T02:21:00.0,1.131243554309298,0.8998028768094715,-416.5498046875,1.6725314862724165,0.0020873139348986922,0.0019286468949811315
155.8333282470703,34.37666702270508,-2032.2681884765625,1992-04-22T07:31:59.999,0.7447504184515317,0.5858865821972795,-531.47021484375,1.4172247441580204,0.0018715040195074935,0.0015242671766534457
156.64666748046875,33.90833282470703,-2040.2156982421875,1992-04-22T12:11:59.999,0.7543163415805487,0.5962869086315823,-561.1987915039062,1.0882492403102182,0.0045013748468663945,0.0033098479036700133
157.4499969482422,33.43333435058594,-2033.4149169921875,1992-04-22T17:15:00.0,1.1460229216368505,0.8473004624897608,-498.8288879394531,1.5087486459536694,0.0035695037156821575,0.0024041168431759457
158.25,32.96666717529297,-2031.52880859375,1992-04-22T23:09:59.996,-0.09178364614355902,-0.1384232792646023,-561.2435913085938,-0.4132650008279244,5.535053515414032e-5,2.3069544751131437e-5
159.11666870117188,32.483333587646484,-2039.477783203125,1992-04-23T05:36:00.0,-0.5745366071460235,-0.44600629566155603,-639.4843139648438,-1.2746901677309979,0.0011358214113351844,0.0006128186410416939
160.0,32.0,-2030.7093505859375,1992-04-23T12:03:59.998,-0.27630984775091216,-0.2184416740555135,-622.6801147460938,-0.640480814531073,0.0002888238001190681,0.00016410266657305395
160.61666870117188,32.650001525878906,-2028.632568359375,1992-04-23T17:12:00.003,-0.18959717960584463,-0.1339381385125981,-625.6163940429688,-0.3955021606106115,8.528133918309817e-5,5.9898472675615135e-5
161.21665954589844,33.29999923706055,-2040.3211669921875,1992-04-23T22:52:59.998,0.5803259573900817,0.49348329299517085,-556.2767333984375,0.9105324041275059,0.0026747853557531165,0.0020112712798900038
161.84666442871094,33.959999084472656,-2027.4244384765625,1992-04-24T04:45:59.999,0.5066450604722791,0.4498183420500939,-570.107666015625,1.0437074908389559,0.0011062883329573281,0.0008841442259284087
162.46665954589844,34.61666488647461,-2030.2598876953125,1992-04-24T10:52:00.0,-0.6303717251606311,-0.5206903578648903,-576.0157470703125,-1.2052213929171864,-0.0018600182375138725,-0.0014877739546092102
163.10333251953125,35.275001525878906,-2041.941650390625,1992-04-24T16:19:00.001,-1.0955350348496091,-0.9181009457866216,-579.94287109375,-1.9968835477915652,-0.0013817015108904733,-0.0012197623776086914
163.73666381835938,35.93000030517578,-2031.01123046875,1992-04-24T21:35:00.002,0.3152864641640944,0.2445717922413872,-436.3235168457031,0.5447891571686061,0.001138190157253634,0.0010638264183820427
164.37167358398438,36.584999084472656,-2034.8262939453125,1992-04-25T03:03:59.999,0.5264273409336289,0.3665964062952736,-455.1176452636719,0.6882751969657158,0.0025098884279533594,0.002477065113778028
165.02333068847656,37.23666763305664,-2031.7598876953125,1992-04-25T08:08:00.0,0.2636617734525199,0.17488869746960908,-469.9466552734375,0.327959472661578,0.0008386437275704523,0.0008562378681917618
165.6666717529297,37.900001525878906,-2029.673828125,1992-04-25T13:14:59.998,-0.027126063825715224,-0.013625240930405914,-919.00927734375,-0.10067029679894457,-0.00022199288854899202,-0.00022634763728358282
166.3333282470703,38.54999923706055,-2028.5726318359375,1992-04-25T18:22:00.002,-0.6429751836150828,-0.4695814279574275,-516.4256591796875,-1.018791666990242,-0.0017718574559958706,-0.0018647686215217199
166.98333740234375,39.20000076293945,-2034.3507080078125,1992-04-25T23:30:59.997,-1.5088846677078211,-1.0746076151755422,-556.978271484375,-2.4153201108907907,-0.0034014547090121827,-0.0038581321294864704
168.35000610351562,40.516666412353516,-2029.1942138671875,1992-04-26T10:01:00.0,-0.23458291969989492,-0.17504514923033446,-411.3880920410156,-0.5157798975791774,-0.0001715105931395781,-0.00020801338980469845
169.02499389648438,41.16999816894531,-2038.8990478515625,1992-04-26T15:24:59.999,0.14698906754056557,0.07152690735579317,-556.87841796875,0.1572428595222231,0.0012165495663021464,0.0016392987597780018
169.71665954589844,41.82500076293945,-2029.93408203125,1992-04-26T20:35:00.001,0.5921854968852996,0.4001121028583964,-387.572998046875,0.7024254492534338,0.0010546616353647087,0.001537015499450315
155.0,45.0,-2029.3408203125,1992-05-29T21:39:00.0,0.17738731863019003,0.05171014216961149,-1021.0859375,0.2615073659893309,0.0008405459229457057,0.001509458796197429
155.0,44.16666793823242,-2025.5670166015625,1992-05-30T02:45:00.0,0.1281834030933068,0.052893954953897336,-980.6907348632812,0.20240250624185313,0.00047739196428060857,0.0008392797178790872
155.0,43.33333206176758,-2028.6702880859375,1992-05-30T08:00:59.999,-0.40661553243755927,-0.24900977425606108,-237.9501495361328,-0.504507478438025,-0.001142138147104121,-0.001976446966549698
155.0,42.5,-2026.8607177734375,1992-05-30T13:05:00.001,-0.01683998739327443,-0.02720341948758513,-219.13931274414062,-0.16874426256817732,-0.000521681073986955,-0.0008296485045177467
155.0,41.66666793823242,-2028.98095703125,1992-05-30T18:08:59.997,0.24571747475356293,0.12887923464137227,-843.610595703125,0.2840606741187779,0.00046439201631081484,0.0006985123593249971
155.0,40.83333206176758,-2031.1009521484375,1992-05-30T23:05:00.002,0.247289591534707,0.1557133347320601,-319.25982666015625,0.31535333993370857,-2.725376045562967e-5,-3.9302230922290076e-5
155.0,40.0,-2027.3240966796875,1992-05-31T03:50:00.0,0.383855213415072,0.2962898384330402,-473.7901916503906,0.7424042642073648,0.0005067810218060084,0.0006790447837695641
154.0,40.0,-2029.28955078125,1992-05-31T08:33:00.002,0.24247700520870885,0.11175087870137874,-847.6922607421875,0.6254596584426894,0.0006426677690064603,0.0008792509161358224
153.0,40.0,-2028.306884765625,1992-05-31T13:27:59.998,-0.002968115512661722,-0.11773111136705532,-424.2815856933594,-0.5364768009956425,0.0005189800382055522,0.000721359646164661
152.0,40.0,-2030.2723388671875,1992-05-31T18:21:00.001,0.6426014227805555,0.43432465178816326,-309.3758850097656,0.6986889918434704,0.0010365061766655314,0.0014619514536115578
151.0,40.0,-2030.2723388671875,1992-05-31T22:45:59.997,0.49166488500178784,0.31099490082700015,-732.0326538085938,0.8536967674467288,0.0012039932476449182,0.0017256856199400791
150.0,40.0,-2027.3240966796875,1992-06-01T03:18:00.0,0.15849250180153243,0.09317495830604441,-282.62139892578125,0.680035555911948,0.00038495934374525544,0.0005534230708701582
149.5050048828125,40.400001525878906,-2028.2330322265625,1992-06-01T06:53:59.999,-0.40925345283191716,-0.30790736731162566,-349.98370361328125,-0.6890832534402125,-0.0003312390610400922,-0.0005041351617938822
149.0066680908203,40.79999923706055,-2029.1416015625,1992-06-01T10:21:00.001,0.11868205599608597,0.09122872521806126,-732.968017578125,0.31871574476900877,0.0007513703769282644,0.0011473945625290994
148.50999450683594,41.20000076293945,-2083.105224609375,1992-06-01T13:47:59.999,0.18380950608348864,0.05271072783101611,-494.526123046875,-0.48012552979680756,0.0026293741075134034,0.004453410544597594
148.0066680908203,41.599998474121094,-2028.0107421875,1992-06-01T17:23:59.997,0.25904877474015314,0.05258130861710948,-482.6299743652344,-0.48841249768852013,0.0016186127819775066,0.0026327823022035406
147.5,42.0,-2030.884033203125,1992-06-01T20:51:00.003,0.4422430647818797,0.18052454722021608,-817.892578125,0.6889755368193777,0.001403143099374216,0.0024206615412505975
146.99166870117188,42.400001525878906,-2029.826904296875,1992-06-02T00:22:00.0,0.31358128348868386,0.1315923547062906,-792.1680297851562,0.5574074793445455,0.000834470807409394,0.0014211007509786322
146.4683380126953,42.79999923706055,-2026.8048095703125,1992-06-02T04:09:59.999,0.33041162383042216,0.12173642662338754,-933.4146118164062,0.41680166814598524,0.0010277922916570334,0.0013031662037943802
155.0,45.0,-2031.30517578125,1992-10-21T15:29:00.003,0.19834396484076225,0.09340941104277145,-954.9470825195312,0.15971789065364975,0.0019301822215265618,0.003479324863957842
169.57666015625,42.163333892822266,-2041.6611328125,1992-12-05T13:52:59.998,-0.2371409270593118,-0.1902133816089085,-292.4730529785156,-0.4090443489070006,0.00018303934303844047,0.00028206710226426986
169.30833435058594,41.89500045776367,-2030.9036865234375,1992-12-05T16:59:59.998,-0.051521126422116065,-0.026801188943084104,-455.8895568847656,-0.15556007908043465,-0.00010005310866233184,-0.000142438296612828
168.90333557128906,41.5,-2041.7852783203125,1992-12-06T04:04:00.0,-0.11451350322634943,-0.07334752164240892,-316.26837158203125,-0.17148066725450106,0.0008526114116741763,0.0011768461607720446
168.50833129882812,41.10166549682617,-2042.8424072265625,1992-12-06T08:48:00.001,-0.08711313691228023,-0.058293121976229476,-465.82281494140625,-0.1292742927133032,0.0007825878215743592,0.0010825878287407792
168.1133270263672,40.7066650390625,-2042.9158935546875,1992-12-06T12:53:00.001,0.3817093066712653,0.2696508498066318,-375.7274475097656,0.5029223387658834,0.0016351808763383148,0.002062488397008789
167.72166442871094,40.30833435058594,-2042.00732421875,1992-12-06T16:50:00.001,0.26708338003746035,0.18605630373754403,-372.7695617675781,0.390979342183496,0.0026107917170192204,0.0031259353607052723
166.93833923339844,39.51499938964844,-2038.2235107421875,1992-12-07T00:52:00.0,-0.47903112046198343,-0.33842397711432376,-445.0962219238281,-0.6582976179540005,-0.0012717031437667159,-0.0014523551403278936
166.5500030517578,39.11333465576172,-2042.2286376953125,1992-12-07T05:16:00.001,-0.7531323340746913,-0.5793250207728753,-464.91680908203125,-1.2117738063310697,-0.0018910440496388398,-0.002176893390025765
166.16000366210938,38.71666717529297,-2039.353271484375,1992-12-07T09:30:59.999,-0.6032487073324854,-0.4161486345123867,-486.7169494628906,-0.9223770494378123,-0.0019274983347137285,-0.002071178162935268
165.77999877929688,38.31833267211914,-2042.3748779296875,1992-12-07T13:30:00.0,-0.3119324162933347,-0.240601372903991,-464.9501037597656,-0.5556618151727809,-0.0005574559685166131,-0.0006128491026086995
165.3866729736328,37.92333221435547,-2029.669677734375,1992-12-07T17:24:59.998,-0.048440216473726413,-0.02274589140563946,-845.8740234375,-0.10555868954777083,-3.338982634390302e-5,-3.465459496173744e-5
165.00833129882812,37.525001525878906,-2033.673583984375,1992-12-07T21:09:59.998,0.09765616627591944,0.07488476414158933,-658.9940795898438,0.26708981566144446,0.0005041319421339582,0.0005150278520642622
164.62167358398438,37.121665954589844,-2039.6441650390625,1992-12-08T00:47:00.0,0.08402912267351065,0.04072390232621438,-485.7961120605469,0.1441491400982937,0.00014660312377161308,0.0001425468547691604
164.37167358398438,36.86166763305664,-2034.7763671875,1992-12-08T03:26:00.0,0.14601060900400664,0.10782693550783423,-475.9043273925781,0.2865379439977143,0.0004509720817241607,0.00045023335204498927
164.1199951171875,36.59166717529297,-2030.89306640625,1992-12-08T06:11:00.001,0.0962067443886162,0.04481986610126955,-467.0024719238281,0.21980017736789112,0.0004429313512697772,0.00043337218476859204
163.86666870117188,36.32666778564453,-2034.872314453125,1992-12-08T09:03:00.0,-0.13637737826076715,-0.15810728014165332,-430.3647766113281,-0.5274951244946,0.0006050145758074605,0.0005727322444737048
163.61666870117188,36.060001373291016,-2035.9031982421875,1992-12-08T12:04:59.999,-0.22089785752167504,-0.21685938461875143,-373.9023742675781,-0.6091234474617621,0.00041845182812926993,0.00040104355331623004
163.3683319091797,35.788333892822266,-2033.9854736328125,1992-12-08T15:21:00.001,-0.13006527357845138,-0.12591181512525784,-434.34765625,-0.31374132663789017,0.00046275838404060337,0.0004440832840647343
163.125,35.525001525878906,-2043.8634033203125,1992-12-08T18:58:00.0,0.13654399106406598,0.11750888580538649,-504.6809997558594,0.39662905155061756,0.0017268433649005829,0.001551553662346585
162.88833618164062,35.255001068115234,-2043.9112548828125,1992-12-08T22:17:59.996,0.12215222923355457,0.12421812793983762,-501.721923828125,0.3602593028961176,0.001281938827808404,0.0011667407653279346
162.663330078125,35.0,-2041.9901123046875,1992-12-09T01:12:00.0,0.5111391010142955,0.4387190382009805,-501.7330017089844,0.9187909100476588,0.0001697872124967372,0.00015614661854672615
162.05166625976562,35.0,-2040.02392578125,1992-12-09T05:11:59.999,0.5295515643630649,0.39899200331490414,-485.8865661621094,0.8055941298947358,0.00044011712888587134,0.00039322888690792213
161.44332885742188,35.0,-2041.9901123046875,1992-12-09T10:25:00.001,-0.038855417676849816,-0.04743798310639607,-544.3140869140625,0.4967842389952385,-0.0003537268080055998,-0.0003064493997213736
160.8333282470703,35.0,-2034.125,1992-12-09T14:23:00.001,-0.31507672532024633,-0.26968597995732874,-462.11474609375,-0.7295868456117208,-0.0003159589340252604,-0.00026334557066276846
160.22500610351562,35.0,-2034.125,1992-12-09T18:15:59.997,0.23050262438817587,0.12185290521929706,-516.5877685546875,0.5008990960893803,0.000777556419472259,0.0006551228428782472
159.61666870117188,35.0,-2041.9901123046875,1992-12-09T22:21:59.999,1.046406575969828,0.8078740166659621,-499.752197265625,1.5325052292948946,0.0014656301377135588,0.0012508686993486294
159.0,35.0,-2033.141845703125,1992-12-10T02:32:00.0,1.052528042528997,0.7871688947599924,-494.80035400390625,1.440680878246757,0.003070306207668027,0.0027593197883691183
158.38999938964844,35.0,-2035.1082763671875,1992-12-10T07:25:59.999,1.0845933256358953,0.8245725388157072,-483.90570068359375,1.572108979585273,0.0032308572209356493,0.002915193021133939
157.77999877929688,35.0,-2041.0069580078125,1992-12-10T11:59:00.002,1.2180794698172377,0.8975974615242823,-457.1618957519531,1.6167568097265705,0.003458942721307186,0.0031751983455967424
157.1683349609375,35.0,-2034.125,1992-12-10T16:17:59.996,1.2309385574730358,0.9010039793876243,-527.480712890625,1.6605784679517215,0.003107325361745494,0.002807586113406986
156.56333923339844,35.0,-2041.0069580078125,1992-12-10T20:05:00.002,1.2378832971979765,0.9219775086371786,-517.578125,1.4812393841692197,0.004385019925182096,0.0040982458132892245
155.95166015625,35.0,-2037.0745849609375,1992-12-10T23:57:00.003,1.3584701274193398,1.0181257453085681,-503.71368408203125,1.7104212627879858,0.004141992443288099,0.0038424281022621776
155.34666442871094,35.0,-2038.0577392578125,1992-12-11T03:34:00.0,1.3948515957566594,1.053182891142086,-432.3961181640625,1.7240307770715302,0.00353667128523786,0.00328522725606423
154.73666381835938,35.0,-2041.9901123046875,1992-12-11T07:11:59.998,1.6143008656587174,1.2680221931722468,-458.1524963378906,2.1759783346726613,0.006074540064854113,0.00568719069593769
154.2383270263672,35.28166580200195,-2043.90673828125,1992-12-11T11:19:59.999,0.17350627302788646,0.11324381995165206,-572.022705078125,0.38274960448393325,0.00030151920085694147,0.00028230235359823295
153.73333740234375,35.57500076293945,-2035.006591796875,1992-12-11T16:13:00.002,0.2923289891018904,0.22590101728360953,-379.86370849609375,0.7206936907422415,0.0010016017197795083,0.0009156942615992196
153.22999572753906,35.86333465576172,-2032.0059814453125,1992-12-11T20:24:59.998,0.5123627055836406,0.36154070056362153,-319.4021301269531,0.6953264656089307,0.0010743737282573503,0.0010905413564930035
152.72332763671875,36.150001525878906,-2042.7685546875,1992-12-12T00:47:00.0,0.3768199814701422,0.23008956290587532,-417.4932861328125,0.41134047597091905,0.0023987771762671766,0.0024984616368667824
152.22000122070312,36.436668395996094,-2032.8865966796875,1992-12-12T05:42:00.0,0.27352486862730063,0.17189711510686462,-291.633056640625,0.36520089382107795,0.0010116412034952636,0.0011348568579474404
151.7100067138672,36.724998474121094,-2039.716064453125,1992-12-12T11:33:00.002,0.30042574340571293,0.22799940422207915,-426.38751220703125,0.4883948872624196,0.0003716745748569265,0.0004271310624439599
